id,education_level,country,university,program,ranking,academic_reputation,employer_reputation,faculty_student,citations_per_faculty,international_faculty,international_students,international_research_network,employment_outcomes,sustainability,qs_overall_score
2821,magistratura,Türkiyə Respublikası,Hacettepe University,Economics,641-650,22.5,29.4,10.8,7.1,4.0,3.5,72.1,22.2,34.8,-
2822,magistratura,Türkiyə Respublikası,Hacettepe University,Financial Economics,641-650,22.5,29.4,10.8,7.1,4.0,3.5,72.1,22.2,34.8,-
2823,magistratura,Türkiyə Respublikası,Istanbul Technical University,Economics,326,27.0,67.2,9.7,17.0,8.3,19.8,76.1,69.1,70.3,34
2824,magistratura,Türkiyə Respublikası,Marmara University,Financial Econometrics,1001-1200,8.1,11.4,4.4,2.4,2.9,4.2,45.3,23.9,2.7,-
2825,magistratura,Türkiyə Respublikası,Middle East Technical University,Economics,285,31.2,70.2,9.0,22.3,12.0,18.3,74.7,77.5,69.5,37.2
2826,magistratura,Türkiyə Respublikası,Sabanci University,Economics,516,19.5,44.6,38.2,19.4,32.0,14.2,25.9,7.2,7.9,23.6
2827,magistratura,Yaponiya,Kyushu University,Financial and Business Economics,167,58.3,66.5,78.4,27.9,18.7,14.1,69.9,15.1,77.6,50.3
2828,magistratura,Yaponiya,Kyushu University,Public Economics,167,58.3,66.5,78.4,27.9,18.7,14.1,69.9,15.1,77.6,50.3
2829,magistratura,Yaponiya,Tohoku University,Economics and Management,107,73.8,82.8,97.8,23.9,14.1,11.4,68.3,22.6,78.6,58.8
2830,bakalavriat,Almaniya Federativ Respublikası,Technical University of Munich,Agricultural and Horticultural Sciences,28,83.0,98.6,76.8,75.9,80.4,98.6,95.6,34.5,93.1,83.2
2831,bakalavriat,Almaniya Federativ Respublikası,Technical University of Munich,Food Chemistry,28,83.0,98.6,76.8,75.9,80.4,98.6,95.6,34.5,93.1,83.2
2832,bakalavriat,Birləşmiş Ərəb Əmirlikləri,United Arab Emirates University,Agricultural Resource Management,261,30.1,38.3,49.8,16.6,100.0,34.2,86.2,82.0,36.6,39.4
2833,bakalavriat,Birləşmiş Ərəb Əmirlikləri,United Arab Emirates University,Horticulture,261,30.1,38.3,49.8,16.6,100.0,34.2,86.2,82.0,36.6,39.4
2834,bakalavriat,Birləşmiş Ərəb Əmirlikləri,United Arab Emirates University,Marine Fisheries and Animal Science,261,30.1,38.3,49.8,16.6,100.0,34.2,86.2,82.0,36.6,39.4
2835,bakalavriat,Birləşmiş Krallıq,Royal Agricultural University,Applied Equine Science and Business,,,,,,,,,,,
2836,bakalavriat,Birləşmiş Krallıq,University of Bristol,Veterinary Nursing and Companion Animal Behaviour,54,75.8,82.5,36.7,75.9,87.5,89.8,94.6,51.2,98.9,75.4
2837,bakalavriat,Birləşmiş Krallıq,University of Cambridge,Plant Sciences,5,100.0,100.0,100.0,84.6,100.0,94.8,99.3,100.0,84.8,96.7
2838,bakalavriat,Birləşmiş Krallıq,University of Cambridge,Veterinary Medicine,5,100.0,100.0,100.0,84.6,100.0,94.8,99.3,100.0,84.8,96.7
2839,bakalavriat,Birləşmiş Krallıq,University of Edinburgh,Veterinary Medicine,27,98.3,97.2,65.5,47.7,98.7,99.8,99.5,55.9,99.0,83.3
2840,bakalavriat,Birləşmiş Krallıq,University of Glasgow,Veterinary Medicine and Surgery ,78,77.4,67.7,38.0,32.5,95.7,99.4,97.6,33.5,98.5,65
2841,bakalavriat,İrlandiya Respublikası,University College Cork,Applied Plant Biology,273,30.1,35.1,22.1,28.5,89.0,52.1,69.1,34.0,91.0,38.3
2842,bakalavriat,İspaniya Krallığı,Autonomous University of Madrid,Food Science and Technology,,,,,,,,,,,
2843,bakalavriat,İspaniya Krallığı,University of Barcelona,Food Science and Technology,,,,,,,,,,,
2844,bakalavriat,İspaniya Krallığı,University of Navarra,"Agricultural, Food and Rural Environment Engineering",249,30.6,68.0,49.6,14.7,24.8,73.8,63.6,75.8,42.3,40.7
2845,bakalavriat,İspaniya Krallığı,University of Navarra,Innovation on Food Processes and Products,249,30.6,68.0,49.6,14.7,24.8,73.8,63.6,75.8,42.3,40.7
2846,bakalavriat,İsrail Dövləti,Hebrew University of Jerusalem,Agroecology and Plant Health,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2847,bakalavriat,İsrail Dövləti,Hebrew University of Jerusalem,Agroecology with Biotechnology in Agriculture,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2848,bakalavriat,İsrail Dövləti,Hebrew University of Jerusalem,Animal Sciences with Biotechnology in Agriculture,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2849,bakalavriat,İsrail Dövləti,Hebrew University of Jerusalem,Animal Sciences,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2850,bakalavriat,İsrail Dövləti,Hebrew University of Jerusalem,Biochemistry and Food Science with Biotechnology in Agriculture,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2851,bakalavriat,İsrail Dövləti,Hebrew University of Jerusalem,Biochemistry and Food Sciences,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2852,bakalavriat,İsrail Dövləti,Hebrew University of Jerusalem,Environmental Economics with Biotechnology in Agriculture,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2853,bakalavriat,İsrail Dövləti,Technion Israel Institute of Technology,Biotechnology and Food Engineering,,,,,,,,,,,
2854,bakalavriat,İsveçrə Konfederasiyası,ETH Zurich,Agricultural Sciences,7,98.8,87.2,65.9,97.9,100.0,98.6,95.7,90.5,98.8,93.9
2855,bakalavriat,İtaliya Respublikası,Free University of Bozen-Bolzano,"Agricultural, Food and Mountain Environmental Sciences",661-670,5.8,1.5,12.8,42.6,72.3,37.4,49.3,3.4,2.0,-
2856,bakalavriat,İtaliya Respublikası,University of Florence,Agricultural Sciences,375,34.6,8.4,4.4,46.6,7.3,12.3,88.5,30.3,74.5,31.2
2857,bakalavriat,İtaliya Respublikası,University of Milan,Animal Production,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2858,bakalavriat,İtaliya Respublikası,University of Milan,Breeding and Welfare of Companions Animals,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2859,bakalavriat,İtaliya Respublikası,University of Milan,Dairy Enterprise Technologies and Management,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2860,bakalavriat,İtaliya Respublikası,University of Milan,Food Service and Retail Sciences,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2861,bakalavriat,İtaliya Respublikası,University of Milan,Science and Technology for Sustainable Food,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2862,bakalavriat,İtaliya Respublikası,University of Milan,Veterinary Medicine,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2863,bakalavriat,Koreya Respublikası,Sejong University,Food Service and Biotechnology,396,10.8,16.1,11.9,76.9,23.8,31.2,64.1,1.8,45.9,29.7
2864,bakalavriat,Malayziya,Universiti Kebangsaan Malaysia,Plant Biotechnology,138,61.7,66.4,80.4,14.1,45.7,78.8,83.7,22.5,64.4,53.8
2865,bakalavriat,Malayziya,Universiti Sains Malaysia,Food Technology,146,63.3,69.7,46.4,19.6,24.3,96.4,87.8,20.1,71.2,52.7
2866,bakalavriat,Rusiya Federasiyası,Lomonosov Moscow State University,Soil Science,94,78.0,82.3,99.7,4.1,19.7,91.5,88.1,95.8,3.5,61.4
2867,bakalavriat,Rusiya Federasiyası,"Russian State Agrarian University - Moscow Timiryazev
Agricultural Academy",Agrarian chemistry and agrarian soil science,,,,,,,,,,,
2868,bakalavriat,Rusiya Federasiyası,"Russian State Agrarian University - Moscow Timiryazev
Agricultural Academy",Agronomy,,,,,,,,,,,
2869,bakalavriat,Rusiya Federasiyası,"Russian State Agrarian University - Moscow Timiryazev
Agricultural Academy",Animal husbandry,,,,,,,,,,,
2870,bakalavriat,Rusiya Federasiyası,"Russian State Agrarian University - Moscow Timiryazev
Agricultural Academy",Veterinary and Sanitary Expertise,,,,,,,,,,,
2871,bakalavriat,Türkiyə Respublikası,Ankara University,Agricultural Machinery and Technologies Engineering,,,,,,,,,,,
2872,bakalavriat,Türkiyə Respublikası,Ankara University,Agricultural Science,,,,,,,,,,,
2873,bakalavriat,Türkiyə Respublikası,Ankara University,Agricultural Structures and Irrigation,,,,,,,,,,,
2874,bakalavriat,Türkiyə Respublikası,Ankara University,Dairy Technology,,,,,,,,,,,
2875,bakalavriat,Türkiyə Respublikası,Ankara University,Field Crops,,,,,,,,,,,
2876,bakalavriat,Türkiyə Respublikası,Ankara University,Fisheries and Aquaculture,,,,,,,,,,,
2877,bakalavriat,Türkiyə Respublikası,Ankara University,Food Engineering,,,,,,,,,,,
2878,bakalavriat,Türkiyə Respublikası,Ankara University,Horticulture,,,,,,,,,,,
2879,bakalavriat,Türkiyə Respublikası,Ankara University,Plant Protection,,,,,,,,,,,
2880,bakalavriat,Türkiyə Respublikası,Istanbul Technical University,Food Engineering,326,27.0,67.2,9.7,17.0,8.3,19.8,76.1,69.1,70.3,34
2881,bakalavriat,Türkiyə Respublikası,Middle East Technical University,Food Engineering,285,31.2,70.2,9.0,22.3,12.0,18.3,74.7,77.5,69.5,37.2
2882,magistratura,Almaniya Federativ Respublikası,Humboldt University of Berlin,Agricultural Economics,,,,,,,,,,,
2883,magistratura,Almaniya Federativ Respublikası,Humboldt University of Berlin,"Fish Biology, Fisheries and Aquaculture",,,,,,,,,,,
2884,magistratura,Almaniya Federativ Respublikası,Technical University of Munich,Agricultural Biosciences,28,83.0,98.6,76.8,75.9,80.4,98.6,95.6,34.5,93.1,83.2
2885,magistratura,Almaniya Federativ Respublikası,Technical University of Munich,Agrosystem Sciences,28,83.0,98.6,76.8,75.9,80.4,98.6,95.6,34.5,93.1,83.2
2886,magistratura,Almaniya Federativ Respublikası,Technical University of Munich,Food Chemistry,28,83.0,98.6,76.8,75.9,80.4,98.6,95.6,34.5,93.1,83.2
2887,magistratura,Almaniya Federativ Respublikası,University of Göttingen,Agricultural Sciences,252,46.4,27.1,76.4,16.2,49.7,22.4,95.1,40.3,32.1,40.3
2888,magistratura,Almaniya Federativ Respublikası,University of Göttingen,Crop Protection,252,46.4,27.1,76.4,16.2,49.7,22.4,95.1,40.3,32.1,40.3
2889,magistratura,Almaniya Federativ Respublikası,University of Göttingen,Equine Science,252,46.4,27.1,76.4,16.2,49.7,22.4,95.1,40.3,32.1,40.3
2890,magistratura,Almaniya Federativ Respublikası,University of Göttingen,Forest and Ecosystem Sciences,252,46.4,27.1,76.4,16.2,49.7,22.4,95.1,40.3,32.1,40.3
2891,magistratura,Almaniya Federativ Respublikası,University of Göttingen,Forest Sciences and Forest Ecology,252,46.4,27.1,76.4,16.2,49.7,22.4,95.1,40.3,32.1,40.3
2892,magistratura,Almaniya Federativ Respublikası,University of Göttingen,Integrated Plant and Animal Breeding,252,46.4,27.1,76.4,16.2,49.7,22.4,95.1,40.3,32.1,40.3
2893,magistratura,Almaniya Federativ Respublikası,University of Göttingen,Sustainable Forest and Nature Management,252,46.4,27.1,76.4,16.2,49.7,22.4,95.1,40.3,32.1,40.3
2894,magistratura,Amerika Birləşmiş Ştatları,University of Pennsylvania,Animal Welfare and Behavior,11,96.3,91.9,99.8,74.0,90.9,66.2,91.9,100.0,93.0,90.3
2895,magistratura,Avstraliya İttifaqı,Australian National University,Agricultural Innovation,30,93.8,75.4,34.6,84.6,100.0,96.2,91.4,56.6,97.1,82.4
2896,magistratura,Avstraliya İttifaqı,University of Queensland,Agricultural Biotechnology,40,86.7,74.0,21.2,90.2,100.0,100.0,96.7,56.7,96.7,80.2
2897,magistratura,Avstraliya İttifaqı,University of Queensland,Agricultural Science,40,86.7,74.0,21.2,90.2,100.0,100.0,96.7,56.7,96.7,80.2
2898,magistratura,Avstraliya İttifaqı,University of Melbourne,Agricultural Science and Food Science,13,98.5,93.9,15.4,93.0,95.1,99.8,97.4,96.5,99.6,88.9
2899,magistratura,Avstraliya İttifaqı,University of Melbourne,Horticulture,13,98.5,93.9,15.4,93.0,95.1,99.8,97.4,96.5,99.6,88.9
2900,magistratura,Avstraliya İttifaqı,UNSW Sydney,Food Process Engineering,19,90.5,90.4,20.6,94.9,100.0,99.4,98.3,97.7,99.2,87.1
2901,magistratura,Birləşmiş Ərəb Əmirlikləri,United Arab Emirates University,Food Science,261,30.1,38.3,49.8,16.6,100.0,34.2,86.2,82.0,36.6,39.4
2902,magistratura,Birləşmiş Ərəb Əmirlikləri,United Arab Emirates University,Horticulture,261,30.1,38.3,49.8,16.6,100.0,34.2,86.2,82.0,36.6,39.4
2903,magistratura,Birləşmiş Ərəb Əmirlikləri,United Arab Emirates University,Water Resources,261,30.1,38.3,49.8,16.6,100.0,34.2,86.2,82.0,36.6,39.4
2904,magistratura,Birləşmiş Krallıq,University of Cambridge,Biological Science (Veterinary Medicine),5,100.0,100.0,100.0,84.6,100.0,94.8,99.3,100.0,84.8,96.7
2905,magistratura,Birləşmiş Krallıq,University of Cambridge,Veterinary Science,5,100.0,100.0,100.0,84.6,100.0,94.8,99.3,100.0,84.8,96.7
2906,magistratura,Birləşmiş Krallıq,University of Edinburgh,Animal Breeding and Genetics,27,98.3,97.2,65.5,47.7,98.7,99.8,99.5,55.9,99.0,83.3
2907,magistratura,Birləşmiş Krallıq,University of Edinburgh,Applied Animal Behaviour and Animal Welfare,27,98.3,97.2,65.5,47.7,98.7,99.8,99.5,55.9,99.0,83.3
2908,magistratura,Birləşmiş Krallıq,University of Glasgow,Food Security,78,77.4,67.7,38.0,32.5,95.7,99.4,97.6,33.5,98.5,65
2909,magistratura,Birləşmiş Krallıq,University of Nottingham,Food Process Engineering,108,61.1,65.8,32.8,37.6,89.4,70.5,98.0,38.0,97.0,58.5
2910,magistratura,Birləşmiş Krallıq,University of Nottingham,Food Production Management,108,61.1,65.8,32.8,37.6,89.4,70.5,98.0,38.0,97.0,58.5
2911,magistratura,Birləşmiş Krallıq,University of Warwick,Food Security,69,72.2,86.4,35.5,37.7,98.1,99.1,94.2,65.7,89.7,68.2
2912,magistratura,Çin Xalq Respublikası,Shanghai University,Food Science,489,20.3,13.1,50.8,30.5,40.9,5.3,58.7,8.9,10.5,24.5
2913,magistratura,Çin Xalq Respublikası,Tianjin University,Agriculture,269,17.2,13.5,38.8,99.5,24.8,25.4,65.2,32.4,16.9,38.6
2914,magistratura,Çin Xalq Respublikası,Tianjin University,Food Science,269,17.2,13.5,38.8,99.5,24.8,25.4,65.2,32.4,16.9,38.6
2915,magistratura,Çin Xalq Respublikası,University of Hong Kong,Science in the field of Food Safety and Toxicology,17,97.4,59.4,81.2,86.4,100.0,99.3,81.4,99.7,89.2,87.6
2916,magistratura,Çin Xalq Respublikası,Zhejiang University,Agricultural Biological Environmental and Energy Engineering,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2917,magistratura,Çin Xalq Respublikası,Zhejiang University,Agricultural Electrification and Automation,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2918,magistratura,Çin Xalq Respublikası,Zhejiang University,Agricultural Entomology and Pest Control,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2919,magistratura,Çin Xalq Respublikası,Zhejiang University,Agricultural Mechanization Engineering,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2920,magistratura,Çin Xalq Respublikası,Zhejiang University,Agricultural Remote Sensing and Information Technology,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2921,magistratura,Çin Xalq Respublikası,Zhejiang University,Agricultural Water-soil Engineering,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2922,magistratura,Çin Xalq Respublikası,Zhejiang University,Crop Cultivation and Farming System,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2923,magistratura,Çin Xalq Respublikası,Zhejiang University,Crop Genetics and Breeding,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2924,magistratura,Çin Xalq Respublikası,Zhejiang University,Seed Science and Technology,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2925,magistratura,Çin Xalq Respublikası,Zhejiang University,Soil Science,47,75.3,95.4,54.7,99.5,95.0,15.9,91.8,55.5,30.7,77.1
2926,magistratura,Finlandiya Respublikası,University of Helsinki,Agricultural Sciences,117,62.3,29.1,59.4,49.6,73.4,5.7,96.9,90.5,94.5,56.8
2927,magistratura,Finlandiya Respublikası,University of Helsinki,"Agricultural, Environmental and Resource Economics",117,62.3,29.1,59.4,49.6,73.4,5.7,96.9,90.5,94.5,56.8
2928,magistratura,Finlandiya Respublikası,University of Helsinki,Integrative Plant Sciences,117,62.3,29.1,59.4,49.6,73.4,5.7,96.9,90.5,94.5,56.8
2929,magistratura,İrlandiya Respublikası,University College Dublin,Biosystems and Food Engineering,126,51.4,43.5,16.6,46.4,99.1,74.8,87.2,89.8,95.6,55
2930,magistratura,İrlandiya Respublikası,University College Dublin,Digital Technology for Sustainable Agriculture,126,51.4,43.5,16.6,46.4,99.1,74.8,87.2,89.8,95.6,55
2931,magistratura,İspaniya Krallığı,University of Barcelona,"Food Research, Development and Innovation",,,,,,,,,,,
2932,magistratura,İspaniya Krallığı,University of Barcelona,Food Safety,,,,,,,,,,,
2933,magistratura,İsrail Dövləti,Hebrew University of Jerusalem,Plant Science,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2934,magistratura,İsrail Dövləti,Hebrew University of Jerusalem,Viticulture and Enology,281,32.8,18.2,79.3,19.4,53.2,23.8,77.8,94.6,34.2,37.9
2935,magistratura,İsrail Dövləti,Technion Israel Institute of Technology,Agricultural Engineering,,,,,,,,,,,
2936,magistratura,İsrail Dövləti,Technion Israel Institute of Technology,Biotechnology and Food Engineering,,,,,,,,,,,
2937,magistratura,İsveçrə Konfederasiyası,ETH Zurich,Agricultural Sciences,7,98.8,87.2,65.9,97.9,100.0,98.6,95.7,90.5,98.8,93.9
2938,magistratura,İtaliya Respublikası,Free University of Bozen-Bolzano,Food Sciences for Innovation and Authenticity,661-670,5.8,1.5,12.8,42.6,72.3,37.4,49.3,3.4,2.0,-
2939,magistratura,İtaliya Respublikası,Free University of Bozen-Bolzano,Horticultural Science,661-670,5.8,1.5,12.8,42.6,72.3,37.4,49.3,3.4,2.0,-
2940,magistratura,İtaliya Respublikası,University of Bologna,Food Safety and Food Risk Management,133,80.8,47.8,3.7,46.6,14.5,12.3,96.0,53.8,88.4,54.1
2941,magistratura,İtaliya Respublikası,University of Bologna,Safety and Quality in Animal Production,133,80.8,47.8,3.7,46.6,14.5,12.3,96.0,53.8,88.4,54.1
2942,magistratura,İtaliya Respublikası,University of Florence,Tropical and Subtropical Agriculture,375,34.6,8.4,4.4,46.6,7.3,12.3,88.5,30.3,74.5,31.2
2943,magistratura,İtaliya Respublikası,University of Milan,Agricultural Sciences for Sustainability,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2944,magistratura,İtaliya Respublikası,University of Milan,Animal Husbandry Sciences and Technologies,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2945,magistratura,İtaliya Respublikası,University of Milan,Crops and Plant Sciences,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2946,magistratura,İtaliya Respublikası,University of Milan,Plant Science,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2947,magistratura,İtaliya Respublikası,University of Milan,Veterinary Biotechnology Sciences,285,52.8,17.0,6.4,39.6,6.5,6.8,85.5,44.1,74.8,37.2
2948,magistratura,İtaliya Respublikası,University of Pavia,Agri-food Sustainability,,,,,,,,,,,
2949,magistratura,İtaliya Respublikası,University of Trento,Agrifood Innovation Management,506,24.9,10.5,22.0,32.7,29.6,6.1,85.8,4.4,19.0,24
2950,magistratura,Koreya Respublikası,Seoul National University,Agricultural and Forest Meteorology,31,98.5,98.6,83.1,71.7,10.5,16.9,73.2,100.0,96.0,82.3
2951,magistratura,Koreya Respublikası,Seoul National University,Agricultural Biotechnology,31,98.5,98.6,83.1,71.7,10.5,16.9,73.2,100.0,96.0,82.3
2952,magistratura,Koreya Respublikası,Seoul National University,Agricultural Genomics,31,98.5,98.6,83.1,71.7,10.5,16.9,73.2,100.0,96.0,82.3
2953,magistratura,Koreya Respublikası,Seoul National University,Crop Science and Biotechnology,31,98.5,98.6,83.1,71.7,10.5,16.9,73.2,100.0,96.0,82.3
2954,magistratura,Koreya Respublikası,Seoul National University,Food Science and Biotechnology,31,98.5,98.6,83.1,71.7,10.5,16.9,73.2,100.0,96.0,82.3
2955,magistratura,Koreya Respublikası,Seoul National University,Forest Environmental Science,31,98.5,98.6,83.1,71.7,10.5,16.9,73.2,100.0,96.0,82.3
2956,magistratura,Koreya Respublikası,Seoul National University,Horticultural Science,31,98.5,98.6,83.1,71.7,10.5,16.9,73.2,100.0,96.0,82.3
2957,magistratura,Litva,Lithuanian University of Health Sciences,Animal and Human Interaction / Agricultural Sciences,,,,,,,,,,,
2958,magistratura,Litva,Lithuanian University of Health Sciences,Animal Science,,,,,,,,,,,
2959,magistratura,Litva,Lithuanian University of Health Sciences,Food Science,,,,,,,,,,,
2960,magistratura,Macarıstan,"Hungarian University of Agriculture and Life Sciences,
MATE",Agricultural Biotechnology,,,,,,,,,,,
2961,magistratura,Macarıstan,"Hungarian University of Agriculture and Life Sciences,
MATE",Agricultural Water Management Engineering,,,,,,,,,,,
2962,magistratura,Macarıstan,"Hungarian University of Agriculture and Life Sciences,
MATE",Animal Nutrition and Feed Safety Engineering,,,,,,,,,,,
2963,magistratura,Macarıstan,"Hungarian University of Agriculture and Life Sciences,
MATE",Crop Production Engineering,,,,,,,,,,,
